yearMonth,type,count
2015-03-01,A\xc3\xa7\xc3\xa3o Penal,1
2015-03-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,46
2015-03-01,Agravo,4038
2015-03-01,Agravo de Instrumento,8972
2015-03-01,Agravo Interno,24
2015-03-01,Agravo Regimental,486
2015-03-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11977
2015-03-01,Apela\xc3\xa7\xc3\xa3o Crime,2345
2015-03-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1478
2015-03-01,Carta Testemunh\xc3\xa1vel,4
2015-03-01,Cautelar Inominada,2
2015-03-01,Conflito de Compet\xc3\xaancia,252
2015-03-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,21
2015-03-01,Correi\xc3\xa7\xc3\xa3o Parcial,34
2015-03-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5610
2015-03-01,Embargos Infringentes,62
2015-03-01,Embargos Infringentes e de Nulidade,274
2015-03-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,24
2015-03-01,Habeas Corpus,1419
2015-03-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2015-03-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2015-03-01,Incidente de Inconstitucionalidade,1
2015-03-01,Inqu\xc3\xa9rito Policial,1
2015-03-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,1
2015-03-01,Mandado de Injun\xc3\xa7\xc3\xa3o,3
2015-03-01,Mandado de Seguran\xc3\xa7a,160
2015-03-01,Mandado de Seguran\xc3\xa7a Crime,1
2015-03-01,Medida Cautelar,1
2015-03-01,Peti\xc3\xa7\xc3\xa3o,8
2015-03-01,Recurso C\xc3\xadvel,2971
2015-03-01,Recurso Crime,173
2015-03-01,Recurso de Of\xc3\xadcio,3
2015-03-01,Recurso em Sentido Estrito,253
2015-03-01,Reexame Necess\xc3\xa1rio,389
2015-03-01,Representa\xc3\xa7\xc3\xa3o Criminal,8
2015-03-01,Restaura\xc3\xa7\xc3\xa3o de Autos,3
2015-03-01,Revis\xc3\xa3o Criminal,68
2015-04-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,14
2015-04-01,A\xc3\xa7\xc3\xa3o Penal,2
2015-04-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,47
2015-04-01,Agravo,4122
2015-04-01,Agravo de Instrumento,9656
2015-04-01,Agravo Interno,3
2015-04-01,Agravo Regimental,455
2015-04-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10345
2015-04-01,Apela\xc3\xa7\xc3\xa3o Crime,2522
2015-04-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1374
2015-04-01,Carta Testemunh\xc3\xa1vel,2
2015-04-01,Cautelar Inominada,7
2015-04-01,Conflito de Compet\xc3\xaancia,207
2015-04-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,32
2015-04-01,Correi\xc3\xa7\xc3\xa3o Parcial,32
2015-04-01,Cumprimento de Senten\xc3\xa7a,1
2015-04-01,Desaforamento,2
2015-04-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5283
2015-04-01,Embargos Infringentes,224
2015-04-01,Embargos Infringentes e de Nulidade,183
2015-04-01,Exce\xc3\xa7\xc3\xa3o de Impedimento,1
2015-04-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,16
2015-04-01,Habeas Corpus,1490
2015-04-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2015-04-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,4
2015-04-01,Incidente de Uniformizacao Jurisprudencia,2
2015-04-01,Inqu\xc3\xa9rito Policial,2
2015-04-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2015-04-01,Mandado de Seguran\xc3\xa7a,169
2015-04-01,Mandado de Seguran\xc3\xa7a Crime,2
2015-04-01,Medida Cautelar Inominada,1
2015-04-01,Peti\xc3\xa7\xc3\xa3o,7
2015-04-01,Recurso C\xc3\xadvel,2836
2015-04-01,Recurso Crime,172
2015-04-01,Recurso de Of\xc3\xadcio,1
2015-04-01,Recurso em Sentido Estrito,244
2015-04-01,Reexame Necess\xc3\xa1rio,346
2015-04-01,Representa\xc3\xa7\xc3\xa3o Criminal,4
2015-04-01,Revis\xc3\xa3o Criminal,69
2015-05-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,16
2015-05-01,A\xc3\xa7\xc3\xa3o Penal,7
2015-05-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,51
2015-05-01,Agravo,2615
2015-05-01,Agravo de Instrumento,8342
2015-05-01,Agravo Interno,3
2015-05-01,Agravo Regimental,297
2015-05-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9238
2015-05-01,Apela\xc3\xa7\xc3\xa3o Crime,2058
2015-05-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1420
2015-05-01,Carta Testemunh\xc3\xa1vel,3
2015-05-01,Cautelar Inominada,6
2015-05-01,Conflito de Compet\xc3\xaancia,184
2015-05-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,29
2015-05-01,Correi\xc3\xa7\xc3\xa3o Parcial,20
2015-05-01,Crimes contra a honra,1
2015-05-01,Desaforamento,1
2015-05-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4396
2015-05-01,Embargos Infringentes,42
2015-05-01,Embargos Infringentes e de Nulidade,188
2015-05-01,Exce\xc3\xa7\xc3\xa3o de Impedimento,3
2015-05-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,26
2015-05-01,Habeas Corpus,1195
2015-05-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2015-05-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2015-05-01,Incidente de Inconstitucionalidade,3
2015-05-01,Inqu\xc3\xa9rito Policial,2
2015-05-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,1
2015-05-01,Mandado de Injun\xc3\xa7\xc3\xa3o,2
2015-05-01,Mandado de Seguran\xc3\xa7a,124
2015-05-01,Mandado de Seguran\xc3\xa7a Crime,2
2015-05-01,Peti\xc3\xa7\xc3\xa3o,5
2015-05-01,Recurso C\xc3\xadvel,2628
2015-05-01,Recurso Crime,349
2015-05-01,Recurso em Sentido Estrito,198
2015-05-01,Reexame Necess\xc3\xa1rio,374
2015-05-01,Representa\xc3\xa7\xc3\xa3o Criminal,14
2015-05-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2015-05-01,Revis\xc3\xa3o Criminal,44
2015-05-01,Termo Circunstanciado,1
2015-06-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,10
2015-06-01,A\xc3\xa7\xc3\xa3o Penal,2
2015-06-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,48
2015-06-01,Agravo,3053
2015-06-01,Agravo de Instrumento,9254
2015-06-01,Agravo Interno,15
2015-06-01,Agravo Regimental,361
2015-06-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,8977
2015-06-01,Apela\xc3\xa7\xc3\xa3o Crime,2359
2015-06-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1622
2015-06-01,Carta Testemunh\xc3\xa1vel,3
2015-06-01,Cautelar Inominada,4
2015-06-01,Conflito de Compet\xc3\xaancia,261
2015-06-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,34
2015-06-01,Correi\xc3\xa7\xc3\xa3o Parcial,38
2015-06-01,Crimes contra a honra,1
2015-06-01,Desaforamento,2
2015-06-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4492
2015-06-01,Embargos Infringentes,98
2015-06-01,Embargos Infringentes e de Nulidade,87
2015-06-01,Exce\xc3\xa7\xc3\xa3o de Impedimento,1
2015-06-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,23
2015-06-01,Habeas Corpus,1333
2015-06-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2015-06-01,Incidente de Uniformizacao Jurisprudencia,2
2015-06-01,Inqu\xc3\xa9rito Policial,1
2015-06-01,Interven\xc3\xa7\xc3\xa3o em Munic\xc3\xadpio,1
2015-06-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,2
2015-06-01,Liquida\xc3\xa7\xc3\xa3o Provis\xc3\xb3ria por Artigos,1
2015-06-01,Mandado de Seguran\xc3\xa7a,127
2015-06-01,Mandado de Seguran\xc3\xa7a Coletivo,1
2015-06-01,Medida Cautelar Inominada,4
2015-06-01,Peti\xc3\xa7\xc3\xa3o,3
2015-06-01,Prefeito,1
2015-06-01,Recurso C\xc3\xadvel,3644
2015-06-01,Recurso Crime,158
2015-06-01,Recurso de Of\xc3\xadcio,1
2015-06-01,Recurso em Sentido Estrito,319
2015-06-01,Recurso Especial,2
2015-06-01,Reexame Necess\xc3\xa1rio,572
2015-06-01,Representa\xc3\xa7\xc3\xa3o Criminal,10
2015-06-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2015-06-01,Revis\xc3\xa3o Criminal,30
2015-06-01,Termo Circunstanciado,3
2015-07-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,21
2015-07-01,A\xc3\xa7\xc3\xa3o Penal,1
2015-07-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,59
2015-07-01,Agravo,2131
2015-07-01,Agravo de Instrumento,8462
2015-07-01,Agravo Interno,24
2015-07-01,Agravo Regimental,243
2015-07-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10451
2015-07-01,Apela\xc3\xa7\xc3\xa3o Crime,2286
2015-07-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1696
2015-07-01,Cautelar Inominada,1
2015-07-01,Conflito de Compet\xc3\xaancia,269
2015-07-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,28
2015-07-01,Correi\xc3\xa7\xc3\xa3o Parcial,49
2015-07-01,Crimes contra a honra,1
2015-07-01,Desaforamento,1
2015-07-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4441
2015-07-01,Embargos Infringentes,105
2015-07-01,Embargos Infringentes e de Nulidade,169
2015-07-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,18
2015-07-01,Habeas Corpus,1181
2015-07-01,Incidente de Inconstitucionalidade,3
2015-07-01,Incidente de Uniformizacao Jurisprudencia,1
2015-07-01,Inqu\xc3\xa9rito Policial,4
2015-07-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2015-07-01,Mandado de Seguran\xc3\xa7a,123
2015-07-01,Mandado de Seguran\xc3\xa7a Crime,1
2015-07-01,Medida Cautelar,1
2015-07-01,Medida Cautelar Inominada,3
2015-07-01,Pedido de Assist\xc3\xaancia Judici\xc3\xa1ria Gratuita,2
2015-07-01,Peti\xc3\xa7\xc3\xa3o,6
2015-07-01,Recurso C\xc3\xadvel,3401
2015-07-01,Recurso Crime,186
2015-07-01,Recurso em Sentido Estrito,285
2015-07-01,Reexame Necess\xc3\xa1rio,456
2015-07-01,Representa\xc3\xa7\xc3\xa3o Criminal,8
2015-07-01,Revis\xc3\xa3o Criminal,25
2015-07-01,Termo Circunstanciado,1
2015-07-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2015-08-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,19
2015-08-01,A\xc3\xa7\xc3\xa3o Penal,1
2015-08-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,30
2015-08-01,Agravo,3552
2015-08-01,Agravo de Instrumento,9489
2015-08-01,Agravo Interno,7
2015-08-01,Agravo Regimental,323
2015-08-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9842
2015-08-01,Apela\xc3\xa7\xc3\xa3o Crime,2312
2015-08-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,2164
2015-08-01,Carta Testemunh\xc3\xa1vel,1
2015-08-01,Cautelar Inominada,4
2015-08-01,Conflito de Compet\xc3\xaancia,324
2015-08-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,50
2015-08-01,Correi\xc3\xa7\xc3\xa3o Parcial,70
2015-08-01,Desaforamento,2
2015-08-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4821
2015-08-01,Embargos Infringentes,61
2015-08-01,Embargos Infringentes e de Nulidade,179
2015-08-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,16
2015-08-01,Habeas Corpus,1363
2015-08-01,Habeas Data,1
2015-08-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2015-08-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2015-08-01,Incidente de Inconstitucionalidade,2
2015-08-01,Incidente de Uniformizacao Jurisprudencia,5
2015-08-01,Inqu\xc3\xa9rito Policial,1
2015-08-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,1
2015-08-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2015-08-01,Mandado de Seguran\xc3\xa7a,126
2015-08-01,Mandado de Seguran\xc3\xa7a Crime,4
2015-08-01,Medida Cautelar Inominada,1
2015-08-01,Peti\xc3\xa7\xc3\xa3o,7
2015-08-01,Recurso C\xc3\xadvel,2625
2015-08-01,Recurso Crime,275
2015-08-01,Recurso de Of\xc3\xadcio,2
2015-08-01,Recurso em Sentido Estrito,263
2015-08-01,Reexame Necess\xc3\xa1rio,505
2015-08-01,Representa\xc3\xa7\xc3\xa3o Criminal,5
2015-08-01,Revis\xc3\xa3o Criminal,37
2015-08-01,Termo Circunstanciado,3
2015-08-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2015-09-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,24
2015-09-01,A\xc3\xa7\xc3\xa3o Penal,9
2015-09-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,52
2015-09-01,Agravo,3020
2015-09-01,Agravo de Instrumento,9060
2015-09-01,Agravo Interno,11
2015-09-01,Agravo Regimental,283
2015-09-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10415
2015-09-01,Apela\xc3\xa7\xc3\xa3o Crime,2349
2015-09-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,2107
2015-09-01,Carta Testemunh\xc3\xa1vel,2
2015-09-01,Cautelar Inominada,1
2015-09-01,Conflito de Compet\xc3\xaancia,275
2015-09-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,36
2015-09-01,Correi\xc3\xa7\xc3\xa3o Parcial,49
2015-09-01,Cumprimento de Senten\xc3\xa7a,1
2015-09-01,Desaforamento,1
2015-09-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4911
2015-09-01,Embargos Infringentes,10
2015-09-01,Embargos Infringentes e de Nulidade,330
2015-09-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,8
2015-09-01,Habeas Corpus,1283
2015-09-01,Incidente de Falsidade,1
2015-09-01,Incidente de Inconstitucionalidade,2
2015-09-01,Incidente de Uniformizacao Jurisprudencia,5
2015-09-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,2
2015-09-01,Mandado de Seguran\xc3\xa7a,116
2015-09-01,Mandado de Seguran\xc3\xa7a Crime,1
2015-09-01,Medida Cautelar,2
2015-09-01,Medida Cautelar Inominada,3
2015-09-01,Peti\xc3\xa7\xc3\xa3o,3
2015-09-01,Reabilita\xc3\xa7\xc3\xa3o,1
2015-09-01,Reclama\xc3\xa7\xc3\xa3o,1
2015-09-01,Recurso C\xc3\xadvel,3047
2015-09-01,Recurso Crime,286
2015-09-01,Recurso de Of\xc3\xadcio,2
2015-09-01,Recurso em Sentido Estrito,251
2015-09-01,Recurso Especial,1
2015-09-01,Reexame Necess\xc3\xa1rio,562
2015-09-01,Representa\xc3\xa7\xc3\xa3o Criminal,10
2015-09-01,Revis\xc3\xa3o Criminal,65
2015-09-01,Termo Circunstanciado,1
2015-10-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,10
2015-10-01,A\xc3\xa7\xc3\xa3o Penal,1
2015-10-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,24
2015-10-01,Agravo,1152
2015-10-01,Agravo de Instrumento,4865
2015-10-01,Agravo Interno,31
2015-10-01,Agravo Regimental,154
2015-10-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,5592
2015-10-01,Apela\xc3\xa7\xc3\xa3o Crime,882
2015-10-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,466
2015-10-01,Carta Testemunh\xc3\xa1vel,2
2015-10-01,Cautelar Inominada,3
2015-10-01,Conflito de Compet\xc3\xaancia,192
2015-10-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,12
2015-10-01,Correi\xc3\xa7\xc3\xa3o Parcial,21
2015-10-01,Crimes contra a honra,2
2015-10-01,Cumprimento de Senten\xc3\xa7a,1
2015-10-01,Desaforamento,2
2015-10-01,Embargos de Declara\xc3\xa7\xc3\xa3o,2198
2015-10-01,Embargos Infringentes,74
2015-10-01,Embargos Infringentes e de Nulidade,71
2015-10-01,Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia,2
2015-10-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,9
2015-10-01,Habeas Corpus,650
2015-10-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2015-10-01,Incidente de Inconstitucionalidade,2
2015-10-01,Incidente de Uniformizacao Jurisprudencia,1
2015-10-01,Inqu\xc3\xa9rito Policial,1
2015-10-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,1
2015-10-01,Mandado de Seguran\xc3\xa7a,69
2015-10-01,Mandado de Seguran\xc3\xa7a Coletivo,1
2015-10-01,Mandado de Seguran\xc3\xa7a Crime,2
2015-10-01,Medida Cautelar,1
2015-10-01,Medida Cautelar Inominada,1
2015-10-01,Peti\xc3\xa7\xc3\xa3o,5
2015-10-01,Recurso C\xc3\xadvel,4514
2015-10-01,Recurso Crime,198
2015-10-01,Recurso de Of\xc3\xadcio,1
2015-10-01,Recurso em Sentido Estrito,104
2015-10-01,Reexame Necess\xc3\xa1rio,194
2015-10-01,Representa\xc3\xa7\xc3\xa3o Criminal,6
2015-10-01,Revis\xc3\xa3o Criminal,39
2015-10-01,Termo Circunstanciado,2
2015-11-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,18
2015-11-01,A\xc3\xa7\xc3\xa3o Penal,6
2015-11-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,73
2015-11-01,Agravo,3935
2015-11-01,Agravo de Instrumento,10047
2015-11-01,Agravo Interno,20
2015-11-01,Agravo Regimental,425
2015-11-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11321
2015-11-01,Apela\xc3\xa7\xc3\xa3o Crime,3448
2015-11-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1865
2015-11-01,Carta Testemunh\xc3\xa1vel,1
2015-11-01,Cautelar Inominada,3
2015-11-01,Conflito de Compet\xc3\xaancia,364
2015-11-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,48
2015-11-01,Correi\xc3\xa7\xc3\xa3o Parcial,65
2015-11-01,Crimes contra a honra,1
2015-11-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6142
2015-11-01,Embargos Infringentes,125
2015-11-01,Embargos Infringentes e de Nulidade,298
2015-11-01,Exce\xc3\xa7\xc3\xa3o de Impedimento,2
2015-11-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,17
2015-11-01,Habeas Corpus,1428
2015-11-01,Habeas Data,1
2015-11-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2015-11-01,Inqu\xc3\xa9rito Policial,3
2015-11-01,Mandado de Seguran\xc3\xa7a,182
2015-11-01,Medida Cautelar,1
2015-11-01,Medida Cautelar Inominada,2
2015-11-01,Peti\xc3\xa7\xc3\xa3o,7
2015-11-01,Recurso C\xc3\xadvel,3407
2015-11-01,Recurso Crime,487
2015-11-01,Recurso de Of\xc3\xadcio,3
2015-11-01,Recurso em Sentido Estrito,485
2015-11-01,Recurso Especial,2
2015-11-01,Reexame Necess\xc3\xa1rio,591
2015-11-01,Representa\xc3\xa7\xc3\xa3o Criminal,6
2015-11-01,Restaura\xc3\xa7\xc3\xa3o de Autos,7
2015-11-01,Revis\xc3\xa3o Criminal,75
2015-11-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,1
2015-11-01,Termo Circunstanciado,2
2015-11-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,3
2015-12-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,27
2015-12-01,A\xc3\xa7\xc3\xa3o Penal,3
2015-12-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,66
2015-12-01,Agravo,2692
2015-12-01,Agravo de Instrumento,6941
2015-12-01,Agravo Interno,31
2015-12-01,Agravo Regimental,330
2015-12-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,6808
2015-12-01,Apela\xc3\xa7\xc3\xa3o Crime,2702
2015-12-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1106
2015-12-01,Carta Testemunh\xc3\xa1vel,3
2015-12-01,Cautelar Inominada,3
2015-12-01,Conflito de Compet\xc3\xaancia,263
2015-12-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,24
2015-12-01,Correi\xc3\xa7\xc3\xa3o Parcial,51
2015-12-01,Desaforamento,1
2015-12-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4232
2015-12-01,Embargos Infringentes,165
2015-12-01,Embargos Infringentes e de Nulidade,135
2015-12-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2015-12-01,Habeas Corpus,1294
2015-12-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,2
2015-12-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,5
2015-12-01,Incidente de Inconstitucionalidade,1
2015-12-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2015-12-01,Mandado de Seguran\xc3\xa7a,145
2015-12-01,Medida Cautelar Inominada,2
2015-12-01,Peti\xc3\xa7\xc3\xa3o,4
2015-12-01,Recurso C\xc3\xadvel,2943
2015-12-01,Recurso Crime,203
2015-12-01,Recurso de Of\xc3\xadcio,2
2015-12-01,Recurso em Sentido Estrito,397
2015-12-01,Recurso Especial,1
2015-12-01,Reexame Necess\xc3\xa1rio,460
2015-12-01,Representa\xc3\xa7\xc3\xa3o Criminal,2
2015-12-01,Revis\xc3\xa3o Criminal,46
2016-01-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,12
2016-01-01,A\xc3\xa7\xc3\xa3o Penal,2
2016-01-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,10
2016-01-01,Agravo,598
2016-01-01,Agravo de Instrumento,2923
2016-01-01,Agravo Interno,2
2016-01-01,Agravo Regimental,57
2016-01-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,4095
2016-01-01,Apela\xc3\xa7\xc3\xa3o Crime,593
2016-01-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,313
2016-01-01,Cautelar Inominada,3
2016-01-01,Conflito de Compet\xc3\xaancia,159
2016-01-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,9
2016-01-01,Correi\xc3\xa7\xc3\xa3o Parcial,5
2016-01-01,Crimes contra a honra,1
2016-01-01,Embargos de Declara\xc3\xa7\xc3\xa3o,908
2016-01-01,Embargos Infringentes,2
2016-01-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,6
2016-01-01,Habeas Corpus,711
2016-01-01,Incidente de Inconstitucionalidade,3
2016-01-01,Investiga\xc3\xa7\xc3\xa3o Contra Magistrado,1
2016-01-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2016-01-01,Mandado de Seguran\xc3\xa7a,77
2016-01-01,Mandado de Seguran\xc3\xa7a Crime,2
2016-01-01,Medida Cautelar,1
2016-01-01,Medida Cautelar Inominada,1
2016-01-01,Medidas Protetivas de Urgencia,1
2016-01-01,Peti\xc3\xa7\xc3\xa3o,3
2016-01-01,Recurso C\xc3\xadvel,2568
2016-01-01,Recurso Crime,174
2016-01-01,Recurso de Of\xc3\xadcio,1
2016-01-01,Recurso em Sentido Estrito,40
2016-01-01,Recurso Especial,1
2016-01-01,Reexame Necess\xc3\xa1rio,164
2016-01-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2016-01-01,Revis\xc3\xa3o Criminal,7
2016-02-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,1
2016-02-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,27
2016-02-01,Agravo,1424
2016-02-01,Agravo de Instrumento,6520
2016-02-01,Agravo Interno,42
2016-02-01,Agravo Regimental,132
2016-02-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,5049
2016-02-01,Apela\xc3\xa7\xc3\xa3o Crime,1215
2016-02-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,895
2016-02-01,Carta Testemunh\xc3\xa1vel,1
2016-02-01,Cautelar Inominada,6
2016-02-01,Conflito de Compet\xc3\xaancia,140
2016-02-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,11
2016-02-01,Correi\xc3\xa7\xc3\xa3o Parcial,21
2016-02-01,Crimes contra a honra,1
2016-02-01,Embargos de Declara\xc3\xa7\xc3\xa3o,3220
2016-02-01,Embargos Infringentes,20
2016-02-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2016-02-01,Habeas Corpus,927
2016-02-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2016-02-01,Mandado de Seguran\xc3\xa7a,59
2016-02-01,Medida Cautelar,1
2016-02-01,Peti\xc3\xa7\xc3\xa3o,6
2016-02-01,Reclama\xc3\xa7\xc3\xa3o,1
2016-02-01,Recurso C\xc3\xadvel,2567
2016-02-01,Recurso Crime,184
2016-02-01,Recurso de Of\xc3\xadcio,1
2016-02-01,Recurso em Sentido Estrito,89
2016-02-01,Reexame Necess\xc3\xa1rio,565
2016-02-01,Representa\xc3\xa7\xc3\xa3o Criminal,5
2016-02-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2016-02-01,Revis\xc3\xa3o Criminal,11
2016-03-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,3
2016-03-01,A\xc3\xa7\xc3\xa3o Penal,6
2016-03-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,49
2016-03-01,Agravo,2923
2016-03-01,Agravo de Instrumento,8000
2016-03-01,Agravo Interno,5
